domain,google_indexed,archive_api_url
fortjefferson.com,1,http://web.archive.org/cdx/search/cdx?url=fortjefferson.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
filmrot.com,1,http://web.archive.org/cdx/search/cdx?url=filmrot.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
arabian-horse.com,1,http://web.archive.org/cdx/search/cdx?url=arabian-horse.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
javacats.com,1,http://web.archive.org/cdx/search/cdx?url=javacats.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
formaldehyde.org,1,http://web.archive.org/cdx/search/cdx?url=formaldehyde.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tutoraid.org,1,http://web.archive.org/cdx/search/cdx?url=tutoraid.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gamingin3d.com,1,http://web.archive.org/cdx/search/cdx?url=gamingin3d.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bealropes.com,1,http://web.archive.org/cdx/search/cdx?url=bealropes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sailingnow.com,1,http://web.archive.org/cdx/search/cdx?url=sailingnow.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
carcentral.net,1,http://web.archive.org/cdx/search/cdx?url=carcentral.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
petshelter.org,1,http://web.archive.org/cdx/search/cdx?url=petshelter.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
womensfreedom.org,1,http://web.archive.org/cdx/search/cdx?url=womensfreedom.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
emergency-management.net,1,http://web.archive.org/cdx/search/cdx?url=emergency-management.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
italian-american.com,1,http://web.archive.org/cdx/search/cdx?url=italian-american.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
kinks.org,1,http://web.archive.org/cdx/search/cdx?url=kinks.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
phpdbform.com,1,http://web.archive.org/cdx/search/cdx?url=phpdbform.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
oldcityhotels.com,1,http://web.archive.org/cdx/search/cdx?url=oldcityhotels.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
1afm.com,1,http://web.archive.org/cdx/search/cdx?url=1afm.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
free-ip.com,1,http://web.archive.org/cdx/search/cdx?url=free-ip.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
energyfields.org,1,http://web.archive.org/cdx/search/cdx?url=energyfields.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tradetextile.com,1,http://web.archive.org/cdx/search/cdx?url=tradetextile.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
justworkflow.com,1,http://web.archive.org/cdx/search/cdx?url=justworkflow.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
scholarshipsforhispanics.org,1,http://web.archive.org/cdx/search/cdx?url=scholarshipsforhispanics.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
lookjapan.com,1,http://web.archive.org/cdx/search/cdx?url=lookjapan.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
wineontheweb.com,1,http://web.archive.org/cdx/search/cdx?url=wineontheweb.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
americansforgunsafety.com,1,http://web.archive.org/cdx/search/cdx?url=americansforgunsafety.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thewebtools.com,1,http://web.archive.org/cdx/search/cdx?url=thewebtools.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
rapichat.com,1,http://web.archive.org/cdx/search/cdx?url=rapichat.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mysiteguide.com,1,http://web.archive.org/cdx/search/cdx?url=mysiteguide.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
wrestling-news.com,1,http://web.archive.org/cdx/search/cdx?url=wrestling-news.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
digitalfilmshop.com,1,http://web.archive.org/cdx/search/cdx?url=digitalfilmshop.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
webdomain.com,1,http://web.archive.org/cdx/search/cdx?url=webdomain.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
travel-vancouver-island.com,1,http://web.archive.org/cdx/search/cdx?url=travel-vancouver-island.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
welle.info,1,http://web.archive.org/cdx/search/cdx?url=welle.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
midi-ebooks.com,0,http://web.archive.org/cdx/search/cdx?url=midi-ebooks.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
healthauthority.com,1,http://web.archive.org/cdx/search/cdx?url=healthauthority.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
maltwhiskey.com,1,http://web.archive.org/cdx/search/cdx?url=maltwhiskey.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gpsobsessed.com,1,http://web.archive.org/cdx/search/cdx?url=gpsobsessed.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
technology-corner.com,1,http://web.archive.org/cdx/search/cdx?url=technology-corner.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
indiamicrofinance.com,1,http://web.archive.org/cdx/search/cdx?url=indiamicrofinance.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
paradipport.com,1,http://web.archive.org/cdx/search/cdx?url=paradipport.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sbsbank.com,1,http://web.archive.org/cdx/search/cdx?url=sbsbank.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
aptourism.com,1,http://web.archive.org/cdx/search/cdx?url=aptourism.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
unittrustofindia.com,1,http://web.archive.org/cdx/search/cdx?url=unittrustofindia.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gmagazine.com,1,http://web.archive.org/cdx/search/cdx?url=gmagazine.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
webwisesolutions.com,1,http://web.archive.org/cdx/search/cdx?url=webwisesolutions.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hotelspoland.com,1,http://web.archive.org/cdx/search/cdx?url=hotelspoland.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
webmmo.com,1,http://web.archive.org/cdx/search/cdx?url=webmmo.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
hotelscentral.com,0,http://web.archive.org/cdx/search/cdx?url=hotelscentral.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gopoland.com,1,http://web.archive.org/cdx/search/cdx?url=gopoland.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
funwavs.com,1,http://web.archive.org/cdx/search/cdx?url=funwavs.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
webcamsearch.com,1,http://web.archive.org/cdx/search/cdx?url=webcamsearch.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
voip-calculator.com,1,http://web.archive.org/cdx/search/cdx?url=voip-calculator.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
gesu.net,1,http://web.archive.org/cdx/search/cdx?url=gesu.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
peachseed.com,1,http://web.archive.org/cdx/search/cdx?url=peachseed.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
splicemusic.com,1,http://web.archive.org/cdx/search/cdx?url=splicemusic.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
kodiakoutback.com,0,http://web.archive.org/cdx/search/cdx?url=kodiakoutback.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
lastminutevacations.ca,1,http://web.archive.org/cdx/search/cdx?url=lastminutevacations.caoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
amsterdamlivexxx.com,1,http://web.archive.org/cdx/search/cdx?url=amsterdamlivexxx.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
songaz.com,1,http://web.archive.org/cdx/search/cdx?url=songaz.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ajaxworld.com,1,http://web.archive.org/cdx/search/cdx?url=ajaxworld.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
brandite.com,1,http://web.archive.org/cdx/search/cdx?url=brandite.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
allinthefamilysit.com,1,http://web.archive.org/cdx/search/cdx?url=allinthefamilysit.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pindiscount.com,1,http://web.archive.org/cdx/search/cdx?url=pindiscount.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
vselling.com,0,http://web.archive.org/cdx/search/cdx?url=vselling.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dailytrust.info,1,http://web.archive.org/cdx/search/cdx?url=dailytrust.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thesabloggers.org,1,http://web.archive.org/cdx/search/cdx?url=thesabloggers.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sunsteam.com,1,http://web.archive.org/cdx/search/cdx?url=sunsteam.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
minersmanual.com,1,http://web.archive.org/cdx/search/cdx?url=minersmanual.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sylvius.com,1,http://web.archive.org/cdx/search/cdx?url=sylvius.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tayob.com,1,http://web.archive.org/cdx/search/cdx?url=tayob.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
petjewelry.com,1,http://web.archive.org/cdx/search/cdx?url=petjewelry.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
arabtron.com,1,http://web.archive.org/cdx/search/cdx?url=arabtron.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
allaircooled.com,1,http://web.archive.org/cdx/search/cdx?url=allaircooled.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
superbeetles.com,1,http://web.archive.org/cdx/search/cdx?url=superbeetles.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cydiablog.com,1,http://web.archive.org/cdx/search/cdx?url=cydiablog.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
californiacivillawyer.com,1,http://web.archive.org/cdx/search/cdx?url=californiacivillawyer.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fchornet.com,1,http://web.archive.org/cdx/search/cdx?url=fchornet.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
camtronic.com,1,http://web.archive.org/cdx/search/cdx?url=camtronic.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
web-search.com,1,http://web.archive.org/cdx/search/cdx?url=web-search.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
evacloud.com,1,http://web.archive.org/cdx/search/cdx?url=evacloud.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
siteadi.com,1,http://web.archive.org/cdx/search/cdx?url=siteadi.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bigpink.com,1,http://web.archive.org/cdx/search/cdx?url=bigpink.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
freshreleases.com,1,http://web.archive.org/cdx/search/cdx?url=freshreleases.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bailstop.com,1,http://web.archive.org/cdx/search/cdx?url=bailstop.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
kristinchenoweth.com,1,http://web.archive.org/cdx/search/cdx?url=kristinchenoweth.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
autoinsuranceplanners.com,1,http://web.archive.org/cdx/search/cdx?url=autoinsuranceplanners.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
olaylar.net,1,http://web.archive.org/cdx/search/cdx?url=olaylar.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
justblogme.com,0,http://web.archive.org/cdx/search/cdx?url=justblogme.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
noticiaspoker.es,1,http://web.archive.org/cdx/search/cdx?url=noticiaspoker.esoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
rapsheet.com,1,http://web.archive.org/cdx/search/cdx?url=rapsheet.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
blogliber.com,1,http://web.archive.org/cdx/search/cdx?url=blogliber.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
logdy.com,1,http://web.archive.org/cdx/search/cdx?url=logdy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
flightattendants.org,1,http://web.archive.org/cdx/search/cdx?url=flightattendants.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
darjeelingtea.com,1,http://web.archive.org/cdx/search/cdx?url=darjeelingtea.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
liberec2009.com,1,http://web.archive.org/cdx/search/cdx?url=liberec2009.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
visitsoutherncomfort.com,1,http://web.archive.org/cdx/search/cdx?url=visitsoutherncomfort.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
driverrequest.com,1,http://web.archive.org/cdx/search/cdx?url=driverrequest.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tracksocial.com,1,http://web.archive.org/cdx/search/cdx?url=tracksocial.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
freewebcounter.info,1,http://web.archive.org/cdx/search/cdx?url=freewebcounter.infooutput=json&limit=1&fastLatest=true&filter=!statuscode:200
margin.tv,1,http://web.archive.org/cdx/search/cdx?url=margin.tvoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
milongamusic.com,1,http://web.archive.org/cdx/search/cdx?url=milongamusic.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
plif.com,1,http://web.archive.org/cdx/search/cdx?url=plif.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
werentdomains.com,1,http://web.archive.org/cdx/search/cdx?url=werentdomains.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
allhot.com,1,http://web.archive.org/cdx/search/cdx?url=allhot.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
socialdefender.com,1,http://web.archive.org/cdx/search/cdx?url=socialdefender.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
teenchatdecoder.com,1,http://web.archive.org/cdx/search/cdx?url=teenchatdecoder.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
tntlogistics.com,1,http://web.archive.org/cdx/search/cdx?url=tntlogistics.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
arcaajans.com,1,http://web.archive.org/cdx/search/cdx?url=arcaajans.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
embargo.ca,1,http://web.archive.org/cdx/search/cdx?url=embargo.caoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mmplayer.com,1,http://web.archive.org/cdx/search/cdx?url=mmplayer.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
appstores.com,1,http://web.archive.org/cdx/search/cdx?url=appstores.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
jiggies.com,1,http://web.archive.org/cdx/search/cdx?url=jiggies.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
sob8.com,1,http://web.archive.org/cdx/search/cdx?url=sob8.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
auctionco.com,1,http://web.archive.org/cdx/search/cdx?url=auctionco.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
nzbmatrix.com,1,http://web.archive.org/cdx/search/cdx?url=nzbmatrix.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
funniestmemes.com,1,http://web.archive.org/cdx/search/cdx?url=funniestmemes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
olicom.com,1,http://web.archive.org/cdx/search/cdx?url=olicom.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ex3d.com,1,http://web.archive.org/cdx/search/cdx?url=ex3d.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mytinyurl.com,1,http://web.archive.org/cdx/search/cdx?url=mytinyurl.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
didiom.com,1,http://web.archive.org/cdx/search/cdx?url=didiom.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
irandevelopers.com,1,http://web.archive.org/cdx/search/cdx?url=irandevelopers.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
voiceovertimes.com,1,http://web.archive.org/cdx/search/cdx?url=voiceovertimes.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
connectube.com,1,http://web.archive.org/cdx/search/cdx?url=connectube.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
louisbagmall.com,1,http://web.archive.org/cdx/search/cdx?url=louisbagmall.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
takemetotravel.com,1,http://web.archive.org/cdx/search/cdx?url=takemetotravel.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
emissions.org,1,http://web.archive.org/cdx/search/cdx?url=emissions.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
katrinahousing.org,1,http://web.archive.org/cdx/search/cdx?url=katrinahousing.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dragplace.com,1,http://web.archive.org/cdx/search/cdx?url=dragplace.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
snipersgame.com,1,http://web.archive.org/cdx/search/cdx?url=snipersgame.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
423smith.com,1,http://web.archive.org/cdx/search/cdx?url=423smith.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
websmileys.com,1,http://web.archive.org/cdx/search/cdx?url=websmileys.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
organicseed.com,1,http://web.archive.org/cdx/search/cdx?url=organicseed.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dealrocker.com,1,http://web.archive.org/cdx/search/cdx?url=dealrocker.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
route66usa.com,1,http://web.archive.org/cdx/search/cdx?url=route66usa.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
2mxr.com,0,http://web.archive.org/cdx/search/cdx?url=2mxr.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mlmv.com,1,http://web.archive.org/cdx/search/cdx?url=mlmv.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bloogs.com,1,http://web.archive.org/cdx/search/cdx?url=bloogs.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
birnumaram.com,1,http://web.archive.org/cdx/search/cdx?url=birnumaram.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
massages.org,1,http://web.archive.org/cdx/search/cdx?url=massages.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
mediaonline.net,1,http://web.archive.org/cdx/search/cdx?url=mediaonline.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
breezecom.com,0,http://web.archive.org/cdx/search/cdx?url=breezecom.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
josp.com,1,http://web.archive.org/cdx/search/cdx?url=josp.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
projectplan.com,1,http://web.archive.org/cdx/search/cdx?url=projectplan.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
successvibe.com,1,http://web.archive.org/cdx/search/cdx?url=successvibe.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cafemagazine.com,1,http://web.archive.org/cdx/search/cdx?url=cafemagazine.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
clasicosbasicos.com,1,http://web.archive.org/cdx/search/cdx?url=clasicosbasicos.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
winebuys.com,1,http://web.archive.org/cdx/search/cdx?url=winebuys.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
lottojet.com,1,http://web.archive.org/cdx/search/cdx?url=lottojet.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
camsports.com,1,http://web.archive.org/cdx/search/cdx?url=camsports.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
eyeglassescontacts.com,1,http://web.archive.org/cdx/search/cdx?url=eyeglassescontacts.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
johndragon.com,1,http://web.archive.org/cdx/search/cdx?url=johndragon.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
stock-options-picks.com,1,http://web.archive.org/cdx/search/cdx?url=stock-options-picks.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
momentville.com,1,http://web.archive.org/cdx/search/cdx?url=momentville.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
1m1.biz,1,http://web.archive.org/cdx/search/cdx?url=1m1.bizoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
secret-life.org,1,http://web.archive.org/cdx/search/cdx?url=secret-life.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
yourerotic.com,1,http://web.archive.org/cdx/search/cdx?url=yourerotic.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
civil-war.com,1,http://web.archive.org/cdx/search/cdx?url=civil-war.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
columbiamaryland.com,1,http://web.archive.org/cdx/search/cdx?url=columbiamaryland.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cancersurvivors.org,1,http://web.archive.org/cdx/search/cdx?url=cancersurvivors.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
redrock.org,1,http://web.archive.org/cdx/search/cdx?url=redrock.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
indonesianmusic.com,1,http://web.archive.org/cdx/search/cdx?url=indonesianmusic.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
thefurnitureloft.com,1,http://web.archive.org/cdx/search/cdx?url=thefurnitureloft.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
socialdesigner.com,1,http://web.archive.org/cdx/search/cdx?url=socialdesigner.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bananapi.org,1,http://web.archive.org/cdx/search/cdx?url=bananapi.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
otep.com,1,http://web.archive.org/cdx/search/cdx?url=otep.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bossintl.com,1,http://web.archive.org/cdx/search/cdx?url=bossintl.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
fitbuy.com,1,http://web.archive.org/cdx/search/cdx?url=fitbuy.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
compostingtoilet.org,1,http://web.archive.org/cdx/search/cdx?url=compostingtoilet.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
estomola.com,1,http://web.archive.org/cdx/search/cdx?url=estomola.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
le-pongiste.com,1,http://web.archive.org/cdx/search/cdx?url=le-pongiste.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
estartup.ca,1,http://web.archive.org/cdx/search/cdx?url=estartup.caoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
aerobic.org,1,http://web.archive.org/cdx/search/cdx?url=aerobic.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
turntable.com,1,http://web.archive.org/cdx/search/cdx?url=turntable.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
igaokao.com,1,http://web.archive.org/cdx/search/cdx?url=igaokao.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
footandankle.com,0,http://web.archive.org/cdx/search/cdx?url=footandankle.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
from-mom.com,1,http://web.archive.org/cdx/search/cdx?url=from-mom.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
elcentrocampista.com,1,http://web.archive.org/cdx/search/cdx?url=elcentrocampista.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
dirttracktrader.com,1,http://web.archive.org/cdx/search/cdx?url=dirttracktrader.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
canadaroses.com,1,http://web.archive.org/cdx/search/cdx?url=canadaroses.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cancomuk.com,1,http://web.archive.org/cdx/search/cdx?url=cancomuk.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
discount-currency-exchange.com,1,http://web.archive.org/cdx/search/cdx?url=discount-currency-exchange.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
uhuw.com,1,http://web.archive.org/cdx/search/cdx?url=uhuw.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
capa-news.org,1,http://web.archive.org/cdx/search/cdx?url=capa-news.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
cadsmith.com,1,http://web.archive.org/cdx/search/cdx?url=cadsmith.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
stclairshores.net,1,http://web.archive.org/cdx/search/cdx?url=stclairshores.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
movers-moving-companies.com,1,http://web.archive.org/cdx/search/cdx?url=movers-moving-companies.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
on-demandenterprise.com,0,http://web.archive.org/cdx/search/cdx?url=on-demandenterprise.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
stockoption.org,1,http://web.archive.org/cdx/search/cdx?url=stockoption.orgoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bungeezone.com,1,http://web.archive.org/cdx/search/cdx?url=bungeezone.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
pixelgirlpresents.com,1,http://web.archive.org/cdx/search/cdx?url=pixelgirlpresents.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
freightnshipping.com,1,http://web.archive.org/cdx/search/cdx?url=freightnshipping.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
visit.ws,1,http://web.archive.org/cdx/search/cdx?url=visit.wsoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
rocamagifs.net,1,http://web.archive.org/cdx/search/cdx?url=rocamagifs.netoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
bestseomarketing.com,1,http://web.archive.org/cdx/search/cdx?url=bestseomarketing.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
navidadlatina.com,1,http://web.archive.org/cdx/search/cdx?url=navidadlatina.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
poconosbest.com,1,http://web.archive.org/cdx/search/cdx?url=poconosbest.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
luv2help.com,1,http://web.archive.org/cdx/search/cdx?url=luv2help.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
ciudadesvirtuales.com,1,http://web.archive.org/cdx/search/cdx?url=ciudadesvirtuales.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
socinfo.com,1,http://web.archive.org/cdx/search/cdx?url=socinfo.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
redmexicana.com,1,http://web.archive.org/cdx/search/cdx?url=redmexicana.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
redboliviana.com,1,http://web.archive.org/cdx/search/cdx?url=redboliviana.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
reduruguaya.com,1,http://web.archive.org/cdx/search/cdx?url=reduruguaya.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
civila.com,1,http://web.archive.org/cdx/search/cdx?url=civila.comoutput=json&limit=1&fastLatest=true&filter=!statuscode:200
